t,u,y
300.59999999999985,0.15707963267948966,0.005459939203125268
300.6999999999999,0.15707963267948966,0.009478361963288082
300.7999999999999,0.15707963267948966,0.012910606085007461
300.8999999999999,0.15707963267948966,0.015809853309182716
300.99999999999994,0.15707963267948966,0.018233693885520947
301.09999999999997,0.15707963267948966,0.020226530460430096
301.2,0.15707963267948966,0.02184373022723972
301.3,0.15707963267948966,0.023146503828450266
301.40000000000003,0.15707963267948966,0.024192107344624535
301.50000000000006,0.15707963267948966,0.02503005934346963
301.6000000000001,0.15707963267948966,0.02570143981634692
301.7000000000001,0.15707963267948966,0.026239539928809022
301.8000000000001,0.15707963267948966,0.026670975826255133
301.90000000000015,0.15707963267948966,0.02701685754158027
302.00000000000017,0.15707963267948966,0.027293847713473315
302.1000000000002,0.15707963267948966,0.02751505989842242
302.2000000000002,0.15707963267948966,0.027690796189141113
302.30000000000024,0.15707963267948966,0.027829142635844174
302.40000000000026,0.15707963267948966,0.02793636482196257
302.5000000000003,0.15707963267948966,0.028017105944824545
302.6000000000003,0.15707963267948966,0.02807506375965008
302.70000000000033,0.15707963267948966,0.028113269900178837
302.80000000000035,0.15707963267948966,0.02813422204111652
302.9000000000004,0.15707963267948966,0.02813999720939756
303.0000000000004,0.15707963267948966,0.028132347098465127
303.1000000000004,0.15707963267948966,0.02811277683983306
303.20000000000044,0.15707963267948966,0.02808260894907771
303.30000000000047,0.15707963267948966,0.02804303421790438
303.4000000000005,0.15707963267948966,0.02799515126389397
303.5000000000005,0.15707963267948966,0.027939996332098278
303.60000000000053,0.15707963267948966,0.027878564801643056
303.70000000000056,0.15707963267948966,0.02781182570516114
303.8000000000006,0.15707963267948966,0.027740730429485917
303.9000000000006,0.15707963267948966,0.0276662166374241
304.0000000000006,0.15707963267948966,0.027589208347652296
304.10000000000065,0.15707963267948966,0.02751061322639553
304.20000000000067,0.15707963267948966,0.02743131752824723
304.3000000000007,0.15707963267948966,0.027352178972645965
304.4000000000007,0.15707963267948966,0.027274018491436187
304.50000000000074,0.15707963267948966,0.027197611407566744
304.60000000000076,0.15707963267948966,0.027123678496805956
304.7000000000008,0.15707963267948966,0.02705287732414061
304.8000000000008,0.15707963267948966,0.026985794189141692
304.90000000000083,0.15707963267948966,0.026922936959698027
305.00000000000085,0.15707963267948966,0.026864729021053475
305.1000000000009,-0.01990344814019185,0.026811504517124298
305.2000000000009,-0.01990344814019185,0.02233441437202028
305.3000000000009,-0.01990344814019185,0.018445517874765418
305.40000000000094,-0.01990344814019185,0.01510857177019314
305.50000000000097,-0.01990344814019185,0.012273596708577045
305.600000000001,-0.01990344814019185,0.009886932806906095
305.700000000001,-0.01990344814019185,0.007903413251955496
305.80000000000103,-0.01990344814019185,0.006272572592963236
305.90000000000106,-0.01990344814019185,0.0049415243661564846
306.0000000000011,-0.01990344814019185,0.003859182692924937
306.1000000000011,-0.01990344814019185,0.0029803229343680045
306.2000000000011,-0.01990344814019185,0.0022666756842040577
306.30000000000115,-0.01990344814019185,0.0016866386301500466
306.40000000000117,-0.01990344814019185,0.0012144574713166423
306.5000000000012,-0.01990344814019185,0.0008292874583387831
306.6000000000012,-0.01990344814019185,0.0005143128799488521
306.70000000000124,-0.01990344814019185,0.0002559866638806194
306.80000000000126,-0.01990344814019185,4.339989798505148e-05
306.9000000000013,-0.01990344814019185,-0.00013222505625535107
307.0000000000013,-0.01990344814019185,-0.0002777790476004341
307.10000000000133,-0.01990344814019185,-0.00039867939705037206
307.20000000000135,-0.01990344814019185,-0.0004993812208810948
307.3000000000014,-0.01990344814019185,-0.0005835339841139798
307.4000000000014,-0.01990344814019185,-0.0006541038239807087
307.5000000000014,-0.01990344814019185,-0.0007134822909701679
307.60000000000144,-0.01990344814019185,-0.0007635816867845991
307.70000000000147,-0.01990344814019185,-0.0008059178139536588
307.8000000000015,-0.01990344814019185,-0.0008416812863889516
307.9000000000015,-0.01990344814019185,-0.0008717986469441907
308.00000000000153,-0.01990344814019185,-0.0008969845127366135
308.10000000000156,-0.01990344814019185,-0.0009177858806650721
308.2000000000016,-0.01990344814019185,-0.0009346196094499856
308.3000000000016,-0.01990344814019185,-0.0009478039713947714
308.4000000000016,-0.01990344814019185,-0.0009575850486085612
308.50000000000165,-0.01990344814019185,-0.0009641586406642902
308.60000000000167,-0.01990344814019185,-0.0009676882561701866
308.7000000000017,-0.01990344814019185,-0.0009683196800281692
308.8000000000017,-0.01990344814019185,-0.0009661925405908827
